movie_id,avg_rating,total_votes,median_rating
tt4839414,3.3,231,3
tt4839458,6.6,120,7
tt4842646,6.1,3853,6
tt4843208,4.6,160,5
tt4843344,5.9,1133,6
tt4843618,6.4,136,8
tt4844140,6.5,110,7
tt4844148,6.5,2472,7
tt4846232,7.3,58001,7
tt4846340,7.8,177833,8
tt4847454,4,221,5
tt4848010,6,216,6
tt4849438,8.2,68171,10
tt4851570,5.2,209,6
tt4857264,8.1,93696,8
tt4857496,6.5,170,7
tt4857806,4.2,181,5
tt4859168,7,5980,7
tt4862190,8.3,123,10
tt4862506,5.1,656,5
tt4864624,5.6,1308,6
tt4866214,3,180,3
tt4866448,5.7,2568,6
tt4866768,3.5,242,3
tt4867110,3.8,7658,4
tt4872260,3.9,141,4
tt4874350,7.8,1298,9
tt4874812,5.3,108,8
tt4875962,4.7,242,5
tt4876524,4.8,127,5
tt4876952,4.7,1334,5
tt4877122,3.2,50616,2
tt4877606,4.6,576,5
tt4880630,6.7,252,7
tt4881362,8.3,2122,9
tt4881364,5.9,4306,6
tt4881430,6.4,1532,8
tt4881806,6.2,233261,6
tt4882376,7.2,11565,7
tt4882548,6.7,782,7
tt4882708,6.9,165,8
tt4886942,7.3,362,9
tt4894198,3,140,3
tt4895628,6.6,353,7
tt4895668,7.1,1366,7
tt4895790,6.8,147,7
tt4897358,5.6,1287,7
tt4897596,9.2,272,10
tt4898602,6.4,286,7
tt4898730,3.6,3613,4
tt4899370,7.1,19834,7
tt4902260,4.9,656,5
tt4902904,6.1,1611,7
tt4906164,4.8,364,5
tt4906960,4.9,3935,6
tt4908174,5.1,141,6
tt4909602,3.9,163,4
tt4909752,5.7,3394,6
tt4910232,4.7,187,9
tt4911288,4.3,198,5
tt4912622,7,282,8
tt4912910,7.8,251993,8
tt4913966,5.4,26206,6
tt4915672,4.5,2824,5
tt4916744,5.3,267,6
tt4917224,4.1,2819,5
tt4919240,6.5,202,7
tt4921370,2,679,1
tt4922008,7.1,110,7
tt4922524,5.6,117,6
tt4922674,6.4,104,7
tt4924632,4.2,304,1
tt4924942,6.3,6650,7
tt4925292,7.4,189351,8
tt4925340,6.5,215,7
tt4927984,5.9,193,6
tt4928814,6.4,1175,7
tt4929720,5.8,1423,6
tt4932388,6.1,808,6
tt4933410,5,115,5
tt4935190,6.1,154,7
tt4935746,5.7,210,6
tt4936122,6.7,290,7
tt4936450,7.3,10796,7
tt4937114,4.6,2259,10
tt4940416,5.7,2589,6
tt4942270,5.2,555,5
tt4942478,3.1,352,3
tt4943218,5.2,1295,6
tt4943322,6.6,23112,8
tt4943620,4,129,4
tt4943706,5.8,345,6
tt4946006,4.9,118,5
tt4948838,5.5,426,6
tt4949112,6,1805,6
tt4949288,7.5,195,8
tt4949290,3.8,1227,4
tt4949324,6.9,1370,8
tt4950192,6.7,373,7
tt4951982,6.5,10789,7
tt4952044,5.5,504,6
tt4952054,4.7,265,5
tt4954522,7,52472,7
tt4955566,5.9,3085,6
tt4956376,7.6,179,8
tt4957446,7.5,670,8
tt4958448,7,3722,7
tt4959440,5,685,10
tt4960764,4.2,457,4
tt4961380,5,7837,6
tt4964310,7.4,4758,8
tt4964788,7,22545,7
tt4965146,3.3,207,3
tt4966046,4.3,1839,4
tt4966532,6.2,3819,6
tt4966878,6,173,6
tt4967220,6.3,667,7
tt4968782,4,150,4
tt4969672,2.9,701,3
tt4971258,4.4,295,5
tt4971344,7,40159,7
tt4971346,4,195,4
tt4971408,4.7,5718,5
tt4972582,7.3,380684,8
tt4974254,6.5,1063,8
tt4974616,6.7,544,7
tt4974778,5.2,3633,7
tt4975280,7,4828,7
tt4975722,7.4,238659,8
tt4975920,5.9,4177,6
tt4976192,4.4,5864,5
tt4978404,5.8,390,10
tt4978710,6.3,4972,7
tt4979110,5.1,206,6
tt4980154,1.7,137,1
tt4981292,3.1,105,4
tt4981752,6.1,106,6
tt4985848,5.2,2708,9
tt4985854,6.8,168,9
tt4985906,4.6,230,5
tt4986098,4.8,25110,5
tt4986134,6.6,6885,7
tt4986754,5,1112,5
tt4986830,1,476,1
tt4990516,7.8,928,9
tt4991112,4.2,861,4
tt4991512,6.5,3671,7
tt4991786,6.4,179,8
tt4992060,3.7,1017,4
tt4994564,5.2,301,6
tt4994992,2.8,214,2
tt4995776,6.5,16069,7
tt4995790,7.2,46594,7
tt4997036,8,131,8
tt4998222,5.9,285,7
tt5000698,5,315,5
tt5001426,3.6,266,3
tt5001456,3.3,241,4
tt5001718,6.4,28800,7
tt5001754,6.1,24473,7
tt5002444,4.3,176,5
tt5002838,3.6,113,7
tt5003186,5.6,1231,6
tt5004420,4.9,316,5
tt5004766,7.3,1645,8
tt5007434,7.5,969,8
tt5008256,8.8,126,10
tt5009286,5.4,903,6
tt5010982,4.5,282,1
tt5011848,3.4,413,4
tt5013008,4.2,507,5
tt5013056,7.9,487517,8
tt5013782,4.5,106,5
tt5016946,7.1,8601,7
tt5017936,6.1,4474,7
tt5020726,7.2,126,8
tt5022560,5.1,300,6
tt5023260,6.6,6615,7
tt5025550,5.9,263,6
tt5027116,5.4,157,5
tt5027162,7.2,748,8
tt5027724,4.8,176,6
tt5027774,8.2,367832,8
tt5028340,6.8,63260,7
tt5028598,4.9,174,6
tt5029208,6.3,713,8
tt5029220,5.8,374,6
tt5029608,7.5,11204,8
tt5029642,5.7,539,6
tt5029776,5.6,308,6
tt5030402,5.9,1312,6
tt5031108,3.7,300,4
tt5031658,4.3,711,5
tt5032468,4.3,251,5
tt5033018,5.5,156,6
tt5033290,5.3,1558,5
tt5034090,6.8,161,7
tt5034122,5.2,796,6
tt5034212,4.2,453,5
tt5034266,6.9,9194,7
tt5034474,4.6,6000,5
tt5037626,6.6,486,7
tt5037840,3.7,3265,4
tt5039088,6,3088,6
tt5039416,5.1,181,6
tt5039578,5.6,779,6
tt5039860,7,2248,7
tt5039994,5.7,5730,6
tt5040202,5.1,507,6
tt5041296,5.4,2741,6
tt5044656,4.1,1450,4
tt5045746,7.6,178,8
tt5046500,5.2,165,6
tt5047336,6.2,666,7
tt5047400,4.5,959,5
tt5048406,5.8,412,6
tt5048966,7,158,7
tt5050328,3.6,488,7
tt5050788,5.9,1832,6
tt5050876,6.7,965,7
tt5050904,6.7,603,7
tt5051826,3.8,321,4
tt5052448,7.7,429173,8
tt5052474,7.1,105275,7
tt5053156,6.6,1533,8
tt5056842,4.7,336,8
tt5057140,5.6,28760,6
tt5057904,6.1,209,6
tt5058998,6.8,127,8
tt5060166,5.6,2553,9
tt5061564,5.3,598,6
tt5061582,6.5,114,7
tt5062938,7,959,8
tt5065346,5.1,206,6
tt5065762,7.1,153,7
tt5066056,5,1576,5
tt5066598,4.9,552,5
tt5067958,4.8,318,5
tt5067984,7.9,392,8
tt5068162,6.2,921,7
tt5068650,4.8,2368,5
tt5068892,5.7,197,7
tt5069086,4.7,384,5
tt5069110,6.2,102,8
tt5069158,7.8,134,8
tt5070240,7.4,176,8
tt5072336,6,104,6.5
tt5072612,5.3,172,8
tt5072816,7.6,433,8
tt5072852,3.7,253,4
tt5073620,5.5,8380,6
tt5075584,6.8,2543,7
tt5075662,6.1,6881,8
tt5076054,5.8,473,6
tt5076150,4.8,124,6
tt5078656,5.8,158,7
tt5078886,4.8,1659,10
tt5079362,3.6,137,6
tt5080556,6.4,19042,8
tt5081304,4.4,126,5
tt5081606,5.9,790,7
tt5082418,5.3,343,6
tt5082662,6.8,185,7
tt5083366,3.6,151,4
tt5083738,7.6,136298,8
tt5084170,6.8,12919,7
tt5084198,8,1127,8
tt5085522,5.4,2816,6
tt5085924,5.5,9886,6
tt5087564,7,929,9
tt5087914,2.6,127,4
tt5088378,6.1,139,6
tt5088528,4.4,203,5
tt5089068,5.5,393,6
tt5089534,6.3,2261,7
tt5091014,6.6,2669,7
tt5091108,5.1,206,5
tt5091530,6.1,5413,8
tt5091612,7.3,3791,8
tt5092380,5.9,4149,6
tt5092484,5.1,549,6
tt5093026,7.1,38947,7
tt5094192,6.7,544,8
tt5095030,7.1,266808,7
tt5095830,6.3,294,6
tt5096846,5.7,1137,6
tt5096928,5.1,258,6
tt5097410,6.4,1432,7
tt5100046,6.6,193,7
tt5101878,5.5,260,6
tt5104330,5.2,245,6
tt5104604,7.9,117419,8
tt5109302,5.8,1068,7
tt5109784,6.6,168236,7
tt5110386,3.5,495,4
tt5110942,6.4,214,7
tt5111550,4.2,194,4
tt5111754,5.3,424,6
tt5112578,6.6,15240,7
tt5113040,6.5,30409,7
tt5113250,5.1,957,6
tt5114154,6.3,2510,7
tt5116504,5.1,522,6
tt5117372,4.8,282,5
tt5117428,7.2,4565,7
tt5117484,3.6,434,3
tt5117670,6.5,29748,7
tt5119116,5.8,6097,6
tt5120010,4.9,110,5
tt5120400,4.3,1579,5
tt5121816,6.3,18326,6
tt5122092,4.2,144,4
tt5125414,4.7,982,6.5
tt5125894,5.7,2247,6
tt5126178,3.1,293,1
tt5126274,6.5,519,7
tt5126922,6.8,7641,7
tt5130442,5.2,296,5
tt5136060,5.6,113,5
tt5136686,4.1,145,5
tt5137242,6.5,345,7
tt5139926,5.7,526,6
tt5140878,6.5,99876,7
tt5143226,5.6,11089,6
tt5143890,4,772,4
tt5144374,5.3,146,6
tt5145414,6.5,464,7
tt5145662,5.4,233,6
tt5149490,6.1,1307,6
tt5152606,4.7,136,5
tt5152640,4.8,1550,5
tt5153236,6,3576,6
tt5153288,6.2,3598,6
tt5153860,4.2,957,4
tt5153952,5.7,181,7
tt5154288,5.9,5830,6
tt5155486,4.6,606,7
tt5155780,6.3,25805,6
tt5156274,6.4,1999,7
tt5156532,5.5,179,6
tt5157052,4.4,1914,5
tt5157326,7,2896,7
tt5158522,6.4,2196,7
tt5159408,6.6,691,7
tt5159414,4.2,6916,4
tt5160928,6.3,3628,6
tt5160938,5.8,4919,6
tt5160954,7.1,578,8
tt5161018,6.1,1098,6
tt5161058,6.5,1024,7
tt5161376,3.8,1729,4
tt5161784,6.6,435,8
tt5162658,5.6,1247,6
tt5164184,5.8,10508,6
tt5164432,7.6,86581,8
tt5164446,5.6,740,6
tt5165620,2,213,2
tt5167934,4.4,993,5
tt5167966,7.1,644,7
tt5170810,5.1,2654,5
tt5175274,7.2,196,8
tt5175450,6.4,10180,7
tt5176252,6.3,3151,7
tt5176390,5.4,795,6
tt5176580,6.2,365,7
tt5176648,3.2,282,1
tt5176832,2.4,312,2
tt5178120,6.4,115,7
tt5178964,7.9,608,9
tt5179598,5.6,8636,6
tt5180240,6.6,356,7
tt5180888,5.7,518,6
tt5181834,4.6,157,6
tt5181852,4.7,3241,5
tt5182856,6.9,1690,7
tt5183594,6.3,113,6
tt5186236,7,2177,7
tt5186714,7.8,43710,8
tt5187886,5.8,2133,6
tt5189770,5.1,2147,5
tt5189828,4.5,1087,5
tt5189894,6,4011,6
tt5192674,6.8,1141,8
tt5193658,5.6,232,9
tt5194048,6.2,1553,7
tt5194504,5.9,695,6
tt5195412,6.3,13858,6.5
tt5195828,4.5,307,5
tt5196472,6.3,314,7
tt5197092,5.6,128,6
tt5198670,5.5,1267,6
tt5198796,5.4,1218,6
tt5198868,4.9,131,6
tt5200232,5.4,188,7
tt5200368,5.2,526,6
tt5201142,5.1,117,5
tt5204636,5.2,447,6
tt5205210,5.9,881,6
tt5205256,5.8,256,6
tt5206770,2,535,2
tt5207004,2.1,498,2
tt5207158,8.3,7498,10
tt5207166,7.2,522,7.5
tt5207262,6.2,1654,7
tt5208216,6.2,8502,7
tt5208252,6.5,24033,7
tt5208950,5,3774,5
tt5209478,5,297,2
tt5210324,7.6,368,8
tt5212918,5.7,913,6
tt5213870,5.1,740,5
tt5215088,6,8495,8
tt5216022,4.7,605,5
tt5216674,5,151,5
tt5218736,5,132,5
tt5219770,7.2,160,8
tt5219972,6.4,1033,7
tt5220078,1.6,129,1
tt5220122,6.3,46830,6
tt5220252,6.6,164,7
tt5220602,3.2,276,3
tt5221360,7.3,139,9
tt5221894,7.8,5357,8
tt5222578,5.5,1058,6
tt5222768,6.9,2358,7
tt5222918,7.2,9485,7
tt5223878,5.6,193,6
tt5224012,6.8,2099,7
tt5224356,6.5,1655,9
tt5224746,6.9,150,7
tt5225428,5.1,223,6
tt5226192,3.5,489,4
tt5226512,6.2,2062,7
tt5226984,6.8,4669,7
tt5227746,6.3,5360,7
tt5228262,4.6,541,5
tt5228304,6.4,1052,9
tt5228710,6.5,159,6
tt5230380,6.1,353,10
tt5231992,3.8,227,4
tt5232294,6.5,202,9
tt5238240,6.6,2125,8
tt5238824,7.8,625,10
tt5238904,5.7,2834,6
tt5239558,7.3,579,8
tt5240258,6,999,7
tt5240730,3.7,102,2
tt5240878,6.5,176,7
tt5241482,7.7,150,10
tt5242548,7.1,706,7
tt5242684,2.8,690,3
tt5244974,4.4,309,5
tt5246700,5,38484,5
tt5246902,4.5,435,5
tt5247026,5.7,1252,6
tt5247704,6.9,3411,7
tt5247768,6.3,275,7
tt5247776,5.9,934,6
tt5252396,5.5,417,6
tt5252564,6.3,194,7
tt5253282,6.8,3153,7
tt5254154,3.3,140,3
tt5254610,5.7,7725,6
tt5254636,6.7,117,8
tt5254640,6,973,6
tt5256722,6.2,1815,6
tt5257554,4.1,303,4
tt5258074,5.3,684,7
tt5258128,5.3,355,6
tt5258726,6.3,215,7
tt5258850,7.5,6468,8
tt5258904,5.3,541,6
tt5259236,6.6,266,7
tt5259498,6.8,202,7
tt5259598,5.6,606,8
tt5259790,4.4,110,4
tt5260026,4.6,194,5
tt5265898,4.9,490,5
tt5265964,6.9,973,7
tt5265980,7.6,1459,9
tt5266456,5.3,349,9
tt5266470,8.8,242,9
tt5266668,2.9,216,3
tt5267472,5.4,3529,6
tt5268028,6.6,100,8
tt5270948,6.5,10244,7
tt5271794,6.7,271,7
tt5273624,5.4,2443,6
tt5273720,4.9,716,5
tt5275128,6.3,810,9
tt5275476,6.2,949,6
tt5276332,4.4,102,5
tt5278886,2.3,277,2
tt5280684,5.5,1981,8
tt5281134,4.3,775,4
tt5281700,5.4,599,6
tt5283288,4.1,426,4
tt5286250,4.9,125,5
tt5286268,5.5,1618,6
tt5286432,6.2,1181,7
tt5287168,7.3,4951,8
tt5287852,4.7,177,5
tt5287914,6.2,301,7
tt5288646,6.2,700,7
tt5289170,3.9,108,5
tt5289520,7.5,890,8
tt5291604,8,891,9
tt5291792,5.9,1353,6
tt5291976,3.3,347,3
tt5292624,3.9,597,4
tt5293604,7,373,7
tt5294198,5.8,4560,6
tt5294518,5.8,16652,6
tt5294550,6.8,63807,7
tt5294966,7.4,7746,7
tt5295774,5.7,305,6
tt5296086,6.3,642,7
tt5300154,5.4,513,8
tt5301544,3.7,262,1
tt5301662,7.2,15744,7
tt5302150,5.1,186,6
tt5303106,2.9,195,3
tt5303442,5.1,581,5
tt5303632,6,301,6
tt5304464,6.7,10939,7
tt5304874,6.2,715,7
tt5304992,6.5,35012,7
tt5304996,6.2,2318,6
tt5305950,7.5,1030,9
tt5307194,5.5,221,6
tt5308322,6.5,97793,7
tt5308364,6,228,6
tt5309844,7.8,393,8
tt5310412,7.8,1325,9
tt5311542,7.7,8955,8
tt5311972,5.9,252,7
tt5313906,6.4,666,7
tt5313922,5.2,159,5
tt5314118,7.1,3009,7
tt5314190,6.8,1531,7
tt5316540,5.6,17083,6
tt5318534,5.6,1235,6
tt5319656,5.6,294,6
tt5319866,5.9,1210,9
tt5320124,3.5,101,4
tt5322012,5,15906,5
tt5322136,3.4,346,4
tt5322168,6.4,966,10
tt5323640,6.3,4854,8
tt5323760,6.5,1066,7
tt5325492,5.8,389,6
tt5325604,3.8,493,4
tt5325684,3.3,1203,3
tt5326138,5.7,110,6
tt5326364,5.7,392,6
tt5326520,2.6,594,2
tt5327410,6.2,311,7
tt5328006,5.5,288,6
tt5328350,6.3,3490,7
tt5328952,5.7,373,7
tt5329852,6.3,164,7
tt5331532,5.3,296,6
tt5334076,6.6,673,7
tt5335314,8.4,1794,9
tt5335682,4.5,308,6
tt5337480,5.5,354,6
tt5338644,5.2,1002,5
tt5339418,5.9,8114,8
tt5339894,3.6,102,3
tt5340300,7.2,9362,7
tt5342650,5.3,870,6
tt5342904,5.4,880,6
tt5342950,4.8,741,5
tt5343532,4.9,117,5
tt5344876,3.9,281,4
tt5345806,5.1,107,6
tt5346228,6.5,131,7
tt5347122,5.6,469,6
tt5348236,6.7,1951,7
tt5351044,5,530,5
tt5351458,5.8,4061,6
tt5351576,4.7,309,9
tt5352846,5.3,5436,6
tt5356260,6.4,355,7
tt5356292,5.7,327,6
tt5356670,6.1,1192,7
tt5360232,5.4,139,6
tt5360952,5.1,16519,5
tt5360996,5.8,6635,6
tt5361064,3.6,236,4
tt5361326,3,545,3
tt5361488,5.1,971,5
tt5361596,2.9,313,3
tt5362988,7.7,178862,8
tt5363618,6.8,185,8
tt5368108,7.8,505,9
tt5370442,6.4,511,8
tt5370828,7.1,2286,7
tt5371168,6.9,4804,7
tt5371266,6.6,155,7
tt5371408,6.1,787,9
tt5372620,3.6,189,4
tt5373588,7.5,129,8
tt5373854,5.4,311,6
tt5374002,6,175,6
tt5375434,6.6,1513,7
tt5376196,6.8,1935,7
tt5378092,6.1,1685,6
tt5379294,6.1,1770,7
tt5390066,5.3,3308,5
tt5390246,4,429,4
tt5390504,7.3,42530,7
tt5396646,3.9,104,4.5
tt5397194,6.1,31663,6
tt5420870,5.2,251,6
tt5420886,5.8,5080,6
tt5424898,7,357,7
tt5425502,4.9,248,5
tt5427194,6.5,3708,7
tt5428090,5.1,209,5
tt5431082,6.7,4835,7
tt5431284,5.8,479,7
tt5431600,3.3,2173,3
tt5431890,7.3,5960,8
tt5431946,3.2,269,3
tt5432114,4.3,594,4
tt5432712,6.8,698,7
tt5433276,6.2,239,7
tt5433884,4.9,247,5
tt5435476,5,418,5
tt5436228,6.6,4394,7
tt5437928,6.7,14913,7
tt5439424,8.8,129,10
tt5439796,7,110979,7
tt5441464,4.2,164,5
tt5442430,6.6,189140,7
tt5442456,5.7,10902,6
tt5442626,3.4,117,3
tt5443372,3.8,183,10
tt5446444,5.8,292,6
tt5447136,6.3,506,7
tt5447816,6.9,163,7
tt5449214,5.6,302,6
tt5450328,7.2,273,7
tt5450524,6,517,6
tt5451054,6.2,556,7
tt5451118,7.6,3323,8
tt5451244,6.5,3511,7
tt5451640,4.1,226,4.5
tt5451690,5.5,2767,6
tt5453522,5.5,1341,6
tt5455410,6.1,847,6
tt5455426,5.5,185,6
tt5456104,6.3,1318,7
tt5456546,3.9,7430,4
tt5456706,7,409,7
tt5457078,5.4,711,6
tt5457454,3.8,476,4
tt5457484,3.2,713,3
tt5457656,5.8,197,8
tt5457926,7.8,1466,9
tt5458566,5.3,1687,5
tt5459382,6.8,627,7
tt5459388,5,213,10
tt5460068,6.1,924,7
tt5460118,4.5,392,5
tt5460276,7.1,22712,8
tt5460522,5.5,1030,6
tt5460530,5.2,6083,5
tt5460548,6.4,777,7
tt5460858,6.5,3061,7
tt5460880,6.5,6795,7
tt5461944,7.6,35062,8
tt5461956,5.1,5137,5
tt5462288,6.1,597,8
tt5462326,5.5,17266,6
tt5462464,8,613,8
tt5462602,7.6,108472,8
tt5462906,5.9,161,7
tt5463162,7.7,424573,8
tt5464234,4.8,6486,5
tt5465970,4.2,519,5
tt5466056,6.6,251,7
tt5466186,5.8,11375,6
tt5467554,6.2,1239,6
tt5467852,5.4,135,6
tt5467928,8.2,367,9
tt5468016,7.5,573,8
tt5468018,7.4,442,8
tt5468022,7.6,392,8
tt5468130,3.9,326,4
tt5470222,3.4,1313,3
tt5470742,2.6,148,4
tt5471258,5.6,178,8
tt5471472,4.7,311,5
tt5472374,5.8,3286,6
tt5472896,4.1,444,4
tt5473090,5.5,1751,6
tt5473124,5.7,877,7
tt5473706,5.1,613,5
tt5474036,6.9,5771,7
tt5474042,4.3,5585,5
tt5475468,5,138,6
tt5475678,3.5,189,4
tt5475734,5.7,746,6
tt5476944,7.6,694,9
tt5478478,7.2,57894,7
tt5478700,3,114,4
tt5479616,5.3,2813,6
tt5480520,6.1,323,6
tt5480782,6.8,1921,7
tt5481010,5.4,361,9
tt5485466,6.1,102,6.5
tt5485482,4.1,196,4
tt5485522,6.1,339,6
tt5485578,3.9,195,4
tt5486552,4.1,107,8
tt5489004,6.1,163,9
tt5490310,5.2,385,5
tt5490470,6.4,175,7
tt5492260,5.9,278,6
tt5492496,4.2,175,6
tt5492502,6.4,317,7
tt5493404,4,173,4
tt5493944,4.2,6936,4
tt5495122,8.9,413,10
tt5495726,6.8,490,7
tt5497852,4.6,109,5
tt5501104,7,16210,7
tt5501124,7.1,117,9
tt5502766,6.1,3182,6
tt5503472,5.1,753,5
tt5503686,6.6,19725,7
tt5503688,5.7,5282,6
tt5504810,4.7,280,5
tt5507934,3.6,476,3
tt5508576,6.7,138,7
tt5509412,5.7,145,6
tt5511970,3.8,126,6
tt5512160,5.7,170,6
tt5513098,6,280,6
tt5513920,6.2,1187,7
tt5514344,4.9,111,5
tt5514632,6.8,212,7
tt5515670,6.1,117,7
tt5516328,6.4,25996,7
tt5516404,4.8,386,5
tt5517708,6.4,302,6
tt5518168,4,136,4
tt5518358,5.3,183,9
tt5518756,5.1,366,6
tt5519340,6.4,153895,7
tt5521594,6.7,362,7
tt5522310,5.4,413,8
tt5523010,5.5,22785,6
tt5524630,5.3,307,7
tt5525846,5.7,169,10
tt5526536,2.7,100,3
tt5528282,7,246,7
tt5531032,4.3,834,6
tt5531298,3,347,2
tt5531346,6.3,134,7
tt5532370,5.4,943,6
tt5534434,5.5,3810,6
tt5534436,8,3144,9
tt5535436,4.9,159,5
tt5535522,3.9,131,8
tt5536610,7.3,11635,7
tt5536736,6.9,32123,7
tt5537140,5.1,4423,6
tt5537228,6.5,3582,7
tt5537514,5.8,111,6
tt5537686,6.4,417,7
tt5538118,7.8,624,8
tt5538568,6.1,847,6
tt5538704,4.9,2627,5
tt5539052,5.9,7653,6
tt5539054,4.6,10141,5
tt5539284,5.8,279,7
tt5539466,6.3,198,6
tt5539474,6.4,123,7
tt5539924,3.8,130,4
tt5540188,6.7,6155,7
tt5540194,6,365,7
tt5540992,6.1,4126,6
tt5541002,6.8,380,7
tt5541132,7.2,864,7
tt5541206,6.2,170,7
tt5541240,6.8,34819,7
tt5542802,4.1,2673,4
tt5543600,5.5,733,6
tt5543604,5.4,573,6
tt5543678,3.6,146,4
tt5543746,4.5,321,5
tt5544224,3.8,157,4
tt5544384,7.3,5000,8
tt5544662,3.5,212,5
tt5544754,4,136,7
tt5545254,7,248,7
tt5545880,7.2,165,8
tt5546300,6.6,487,7
tt5546540,6.3,673,7
tt5547910,5.3,767,6
tt5553210,4.1,237,3
tt5553810,7.1,147,7
tt5553962,5.8,908,7
tt5555824,3.2,114,3
tt5556068,6.9,153,7
tt5559528,8.1,2749,9
tt5560592,6.8,753,7
tt5563334,6.5,1399,7
tt5563862,4.6,765,5
tt5564336,6.2,111,10
tt5565254,4.3,295,4
tt5566714,7.7,656,8
tt5566778,4.5,822,5
tt5566790,6.8,11515,7
tt5569344,3.4,239,3
tt5571724,5.9,243,6
tt5571754,6.2,262,6.5
tt5572232,5.7,130,6
tt5575258,4.6,167,5
tt5576318,7.1,1557,7
tt5577494,5.8,244,7
tt5577742,5.1,5629,5
tt5578150,4.4,538,5
tt5579356,3,193,3
tt5579982,5.5,281,6
tt5580036,7.5,151476,8
tt5580252,5.8,145,6
tt5580266,7.4,22517,8
tt5580390,7.3,326832,7
tt5580392,5.9,2962,6
tt5580536,4,3677,4
tt5580602,3.5,316,3.5
tt5581284,7.5,1885,8
tt5581752,8.3,1553,10
tt5583554,5.3,572,6
tt5584140,6.2,193,7
tt5584176,5.5,561,6
tt5584732,6.5,1269,7
tt5584756,6.5,507,7
tt5584782,6.6,287,7
tt5584796,7.1,2662,7
tt5585946,6.8,181,7
tt5586052,7.1,900,7
tt5586362,5.6,3374,7
tt5589212,6.2,413,8
tt5589362,6.3,659,9
tt5589816,5.9,480,6
tt5590712,6.7,259,7
tt5591278,8.4,263,10
tt5591666,5.7,7166,6
tt5591786,7.1,791,9
tt5591834,5.7,102,6
tt5592248,6.3,45601,6
tt5592796,6.2,2470,6
tt5592878,6.4,7151,7
tt5593384,9.2,1415,10
tt5593416,6.3,328,7
tt5594444,4.3,476,5
tt5596104,5.1,616,6
tt5597198,7.3,2039,9
tt5598100,7.3,1555,7
tt5598160,6.6,1959,7
tt5598292,5.1,5610,5
tt5599692,7.5,4362,8
tt5600678,6.9,226,7
tt5603620,3.1,112,3.5
tt5604902,4.8,178,7
tt5605076,5.9,3628,9
tt5605730,3.5,135,4
tt5606538,6.5,1978,7
tt5606664,7.7,26098,8
tt5607028,5.3,17833,8
tt5607096,6.6,14242,7
tt5607714,7.6,20049,8
tt5607782,5.6,1625,7
tt5608000,6.8,787,9
tt5609734,6.5,1087,7
tt5610554,7,44831,7
tt5610626,5.3,1737,5
tt5610950,6.9,125,9
tt5612426,6.6,282,7
tt5612554,6,200,6
tt5612564,4.9,412,5
tt5612742,4.2,3985,5
tt5613402,6,753,6
tt5613484,7.4,31994,8
tt5613834,6.3,4411,7
tt5614612,6.2,4379,6
tt5615406,6.7,283,8
tt5616294,5.6,7675,6
tt5617172,5.7,257,7
tt5617310,5.7,914,9
tt5617916,5.1,3164,8
tt5618160,4.2,185,5
tt5618692,5.5,288,6
tt5618752,6.6,1713,7
tt5619332,5.6,27998,6
tt5622412,4.6,3348,5
tt5622660,3.3,116,4
tt5624838,8.2,413,10
tt5628302,6.8,8156,7
tt5628332,5.9,109,6
tt5628418,6.1,1936,6
tt5628792,6.3,858,7
tt5628902,5.1,1055,5
tt5629524,4.4,2283,5
tt5631456,7.3,1452,7
tt5633706,7,1029,7
tt5634088,5.7,683,6
tt5634406,2.6,375,2
tt5634556,2.4,105,2
tt5634960,5.3,1285,9
tt5634962,6,487,5
tt5635808,5.7,540,6
tt5636222,6.2,722,7
tt5636668,6.5,775,7
tt5636922,4.8,232,5
tt5637542,6.1,1567,6
tt5637736,3.4,442,3
tt5638642,6.3,61903,6
tt5638952,7.2,803,10
tt5639354,7.2,19367,7
tt5639410,5.5,429,9
tt5639446,5.9,4487,6
tt5639898,5.2,1259,5
tt5641246,6.6,143,9
tt5641542,5.2,1031,5
tt5641832,7.4,1487,8
tt5643724,4.6,175,5
tt5643730,4,208,5
tt5644062,5.6,191,6
tt5644740,6.7,1394,7
tt5645006,6.6,561,7
tt5645536,6,204,6
tt5645932,5.8,293,8
tt5646082,5.2,184,6
tt5647250,5.7,133,6
tt5648036,5.4,2992,7
tt5649108,6.7,27645,7
tt5649144,7.6,76862,8
tt5651272,4.7,106,5
tt5651338,5.7,1056,6
tt5651458,4.6,819,5
tt5653514,6.5,4307,7
tt5654600,6.3,554,7
tt5655222,6.5,7143,7
tt5656126,2.5,211,2
tt5657028,6.5,6218,7
tt5657280,4.1,784,4
tt5657648,5.9,194,7
tt5657776,6.4,328,7
tt5657856,7.1,50055,7
tt5658242,5.9,740,6
tt5662288,4.3,404,4
tt5662550,3.7,706,4
tt5663298,5.5,564,6
tt5664222,5.8,384,9
tt5664636,5.6,14170,6
tt5664676,6.1,311,7
tt5665022,4.4,514,5
tt5665256,6.3,581,7
tt5665452,6.3,1390,7
tt5666304,5.8,16705,6
tt5667052,5.5,434,6
tt5667296,7,114,7
tt5667516,3.8,849,4
tt5667650,5,125,6
tt5667696,4.4,413,5
tt5668054,7.6,1637,10
tt5668822,4.6,226,5
tt5668850,6.7,651,7
tt5669936,4.5,6439,5
tt5670152,6,17168,7
tt5670364,5.8,175,6
tt5671298,3.2,145,3
tt5671990,7,140,7
tt5672286,7.2,942,8
tt5672952,6.4,104,7
tt5673422,5.1,170,6
